transaction_amount,transaction_velocity_1h,merchant_risk_score,customer_age_days,is_international,hour_of_day,device_risk_score,is_fraud,transaction_date,sender_id,receiver_id
184.8411437705879,2,0.28749690101229286,61.57292932700365,0,18,0.09854596075008797,0,2024-01-01 00:00:00,1610,1028
11.153358386893698,2,0.1451617178639812,132.5584670213121,0,10,0.23310895134533718,0,2024-01-01 00:02:00,2356,1567
76.69063899150058,3,0.33161481478397253,455.3373211568152,0,18,0.12250641291645334,0,2024-01-01 00:04:00,1438,2446
26.248672248936423,3,0.04316332949120102,118.82251719119351,0,15,0.36539966077060515,0,2024-01-01 00:06:00,1707,779
44.914287294838985,0,0.3075830526572058,457.4005546654494,0,18,0.06262826925336681,0,2024-01-01 00:08:00,4776,1936
11.483778093595037,0,0.2181778899015678,156.08498367234375,0,10,0.17340239916859423,0,2024-01-01 00:10:00,1530,2836
78.6494139961051,2,0.33647578174839904,335.1267829303153,0,19,0.2969659705032067,0,2024-01-01 00:12:00,960,1207
5.331815059929234,1,0.30665970148149,609.4832404381665,0,8,0.3665372987509685,0,2024-01-01 00:14:00,3313,1584
25.513429613991203,1,0.07239973061332047,454.71020743382377,0,11,0.12521147300462424,0,2024-01-01 00:16:00,3341,194
14.31206910795867,2,0.5990436626491003,434.7873625543685,0,11,0.06326820062200508,0,2024-01-01 00:18:00,2093,479
48.22568807504089,1,0.36345398316548394,230.84749766557252,0,15,0.12431118237086619,0,2024-01-01 00:20:00,1228,1814
9.537247417867464,3,0.06088420315716905,458.043013833424,0,10,0.15828750892016688,0,2024-01-01 00:22:00,1641,2095
4.162537203304745,0,0.4183648470639576,18.396343638464785,0,11,0.2716367420535448,0,2024-01-01 00:24:00,1202,1929
6.264682603496049,2,0.33613685748977173,302.5195160826338,0,19,0.32871943208649657,0,2024-01-01 00:26:00,1916,342
21.505661759289094,3,0.2096694946062903,341.15391390975384,0,9,0.07626898507663873,0,2024-01-01 00:28:00,2136,2987
139.11151149194367,3,0.29309613691236663,186.02815200550663,0,19,0.40727053260209783,0,2024-01-01 00:30:00,4889,1410
799.0320292479728,3,0.375438968827823,153.79629519589395,0,17,0.02749821751861043,0,2024-01-01 00:32:00,1263,537
9980.7902788365,3,0.29658694224838555,3.1108082957611582,1,15,0.9206898675836527,1,2024-01-01 00:34:00,44,1369
0.5674829557603355,1,0.4989249233351867,510.4742939429151,0,8,0.012469795238215326,0,2024-01-01 00:36:00,2043,1001
164.21764192663971,2,0.07753229609108164,795.2599920006992,0,11,0.04902679245869091,0,2024-01-01 00:38:00,2220,1266
2979.4387320652304,4,0.3266546031460013,7.046920799823785,1,17,0.7119435860530824,1,2024-01-01 00:40:00,1052,1125
