transaction_amount,transaction_velocity_1h,merchant_risk_score,customer_age_days,is_international,hour_of_day,device_risk_score,is_fraud,transaction_date,sender_id,receiver_id
15.091022339734545,2,0.15126879051208006,437.90095976661553,0,19,0.2802919436221369,0,2024-01-01 00:00:00,3468,2871
33.79547981457339,2,0.5165253543448447,28.127747831950114,0,16,0.2013510209495287,0,2024-01-01 00:02:00,2755,1784
523.884984069431,1,0.02630124009915524,72.97821264770319,0,16,0.30564144824787,0,2024-01-01 00:04:00,4797,769
174.8107638201334,2,0.2790413874445809,88.41133367400107,0,8,0.2596777122712424,0,2024-01-01 00:06:00,1482,706
10.53253529772294,1,0.25563076461745354,47.10573588487959,0,9,0.11973910534623508,0,2024-01-01 00:08:00,2612,11
490.1658232837752,1,0.3603445185743578,33.003251798277944,0,18,0.06516798361099518,0,2024-01-01 00:10:00,4450,691
54.93179818852976,3,0.23173222014384778,144.29925929392536,0,16,0.4186083212530582,0,2024-01-01 00:12:00,445,1008
47.6376595005076,0,0.18981071221547974,679.1919100540086,0,15,0.23765908109431072,0,2024-01-01 00:14:00,3946,1017
27.971638812028072,1,0.6572432372534704,165.24201818091208,0,15,0.297455978004186,0,2024-01-01 00:16:00,1254,2688
22.347789829109868,2,0.10861186356365986,208.8468190093765,0,10,0.10534760160682217,0,2024-01-01 00:18:00,1867,635
42.51484984947397,0,0.25178784318850844,145.9409062669101,0,19,0.13068087240213913,0,2024-01-01 00:20:00,4545,243
62.01396302570287,0,0.04743565036974021,77.4455912687579,0,14,0.3518302747278191,0,2024-01-01 00:22:00,2476,99
137.72548292652078,1,0.4802461524765312,330.1716252449246,0,16,0.11216464536269673,0,2024-01-01 00:24:00,3732,1956
271.7227864361659,0,0.4447709642824371,147.87901829488638,1,12,0.14082588632448792,0,2024-01-01 00:26:00,12,530
7.1492679175567435,1,0.36128380073071203,208.27836191713195,0,17,0.35191936773752747,0,2024-01-01 00:28:00,2078,1451
319.58456010914307,2,0.1698059778803286,510.9383690163507,0,14,0.17556624870727855,0,2024-01-01 00:30:00,1509,2057
48.81136790142226,2,0.5839358238380218,189.82758602431528,0,13,0.22339537696251807,0,2024-01-01 00:32:00,1208,2028
264.8001171918722,1,0.6593480302540773,16.199475638101195,0,15,0.23493100770783124,0,2024-01-01 00:34:00,1088,741
357.21767245410024,5,0.5585668531159943,186.26738791722082,0,11,0.026581035267699782,0,2024-01-01 00:36:00,107,1908
131.33745012176297,2,0.4449606964203837,86.29995763076091,0,15,0.3036251080015111,0,2024-01-01 00:38:00,575,812
21.25584598125185,1,0.04948805558911447,148.08833149324863,0,14,0.02674526053663295,0,2024-01-01 00:40:00,3279,2732
39.32156469816058,1,0.1124170521627381,708.600879863131,0,9,0.006836331713600423,0,2024-01-01 00:42:00,2751,2649
1099.667736332,0,0.09211341772751913,87.48243668173022,0,8,0.03898090504107991,0,2024-01-01 00:44:00,2873,1682
43.113246570151325,5,0.17068147678381326,1259.858914610022,0,16,0.1423637397190088,0,2024-01-01 00:46:00,251,2796
150.95259069685804,3,0.07914841066436198,143.88587121733238,0,16,0.06045854238053221,0,2024-01-01 00:48:00,4354,757
14.794444485688425,2,0.15080978369569673,43.322490781921935,0,17,0.042816013768459685,0,2024-01-01 00:50:00,2686,2357
381.7662803686584,4,0.36701509566348445,16.34933688589499,0,8,0.0007847392226962354,0,2024-01-01 00:52:00,518,1097
822.2148095841156,0,0.5357130966894967,578.4009004370604,0,10,0.017136032375358486,0,2024-01-01 00:54:00,4331,1548
458.1111736858548,1,0.3090654116878915,153.77873188540767,0,8,0.06966385933409609,0,2024-01-01 00:56:00,3169,582
30.54332003141631,1,0.3503573838564597,1026.9349371294725,0,13,0.07980366495203546,0,2024-01-01 00:58:00,1126,971
40.017347719169244,2,0.5806038549214981,445.4711199471096,0,10,0.21283104248233792,0,2024-01-01 01:00:00,4720,1508
57.430441943609615,1,0.2572822710450206,75.51266971327715,0,17,0.07477546712832676,0,2024-01-01 01:02:00,2954,1133
57.264347071353136,0,0.3740786108754643,484.7342679239089,0,17,0.07426861806495369,0,2024-01-01 01:04:00,1223,867
131.18131738930106,1,0.3842880487468404,330.24237689647276,0,11,0.09406905227253123,0,2024-01-01 01:06:00,624,1960
398.9180724577947,1,0.08427731036223571,582.8610408379236,0,13,0.053418780481629846,0,2024-01-01 01:08:00,2373,1687
205.0722655394418,3,0.4645076549680315,54.7327810441817,0,8,0.10149909085428532,0,2024-01-01 01:10:00,4640,1942
10.32032250272754,0,0.15929626514075237,919.413270917314,0,9,0.4438542449414278,0,2024-01-01 01:12:00,2745,742
55.7978106624505,2,0.5356518658618288,1159.7388927149927,1,9,0.06559797822534649,0,2024-01-01 01:14:00,1840,1745
119.92794830077857,0,0.4323764001141879,95.13358244394004,0,19,0.3197955970712758,0,2024-01-01 01:16:00,3835,14
44.42529851359411,2,0.592309987045387,354.5990151055149,0,9,0.2503879970475616,0,2024-01-01 01:18:00,1296,386
58.10462222649858,1,0.18746206093064016,760.1979550447644,0,12,0.25549213374178276,0,2024-01-01 01:20:00,4119,1298
15.439210945001395,3,0.11965132138442905,253.5512915995601,0,16,0.0013025117848717252,0,2024-01-01 01:22:00,220,2384
61.704228135562424,3,0.04265965901855296,406.5852434403151,0,15,0.4137399036756516,0,2024-01-01 01:24:00,4827,102
303.01215550167655,2,0.5304028877634532,446.02742112561157,0,18,0.10601479628260178,0,2024-01-01 01:26:00,902,1551
12.991424790362839,3,0.5528938761497256,222.81454844692786,0,18,0.41068265888350425,0,2024-01-01 01:28:00,3354,1872
3.0513101443285704,2,0.1621036251101625,378.53941806121543,0,15,0.34265227469383586,0,2024-01-01 01:30:00,4259,361
199.91662648254783,0,0.573379643863644,199.94394247296398,0,14,0.3887881289131969,0,2024-01-01 01:32:00,43,54
19.956674140985402,3,0.2798054338262837,334.10729461317106,0,11,0.001054711827717448,0,2024-01-01 01:34:00,184,2148
53.37272438195413,1,0.11238482627569141,107.87748542395974,0,17,0.12025941130870187,0,2024-01-01 01:36:00,705,211
41.596286289600954,2,0.4938266438518054,783.4789879868505,0,9,0.02703702041901842,0,2024-01-01 01:38:00,406,414
78.0903520310428,1,0.14152596636994422,357.3667257334448,0,11,0.17107288891922687,0,2024-01-01 01:40:00,2747,118
331.1119131049788,1,0.24337591639465117,717.6080038631313,0,19,0.0651883315905177,0,2024-01-01 01:42:00,3761,1018
102.46863618881407,2,0.4905175568649986,313.74404750784873,0,15,0.1388472594496126,0,2024-01-01 01:44:00,3411,1445
26.24953343378581,1,0.2529764552707524,214.86980313372663,0,10,0.11881090312750806,0,2024-01-01 01:46:00,30,2294
35.089554748623,1,0.8014491845790205,958.7398288776521,0,16,0.011818811819038546,0,2024-01-01 01:48:00,1457,2032
58.08314456856023,1,0.36892964651733073,56.340627935731675,0,11,0.006178392278272734,0,2024-01-01 01:50:00,36,2908
869.9444816528768,5,0.11601333472518205,90.73189256181092,0,16,0.40935321528400703,0,2024-01-01 01:52:00,3186,430
19.996903950095156,2,0.09973142236871184,849.6146667150429,0,19,0.10365863328174828,0,2024-01-01 01:54:00,4345,2838
2.237231676359874,0,0.07846576450364691,71.10498330441698,0,13,0.10217217642204053,0,2024-01-01 01:56:00,3496,2251
33.949041749117306,4,0.20762833976764666,131.33790680100833,0,14,0.23479997826238483,0,2024-01-01 01:58:00,2982,2969
950.8422229387248,3,0.6222470275172425,332.4943737728502,0,10,0.04980730508636498,0,2024-01-01 02:00:00,917,451
